region,parameter,mode,powertrain,year,value,price,range_km,battery_capacity,weight_kg,motor_power,charging_time,sales_volume,co2_saved,energy_efficiency,number_of_seats,distance_traveled,PC1_Car_Specs,PC2_Car_Specs
Netherlands,EV sales,Buses,FCEV,2021,37.0,61530.0,364.0,72.0,2226.0,186.18549294779768,6.40098093412278,1997.0,290.76,197.8,4.0,50282.089120859186,0.1358213056561857,0.990630160216026
Netherlands,EV stock,Buses,FCEV,2021,41.0,61114.0,499.0,30.0,1748.2244429092796,143.0,8.73,3387.0,676.05,60.12,5.0,75484.0,-0.3576406095288438,-0.2466398113375729
Netherlands,EV stock,Buses,PHEV,2021,99.0,46458.0,115.39036113370344,52.0,2177.0,166.0,3.82,2202.3827519404754,65.0,426.23,2.0,52640.0,-0.3755369954359863,1.5246270230702477
Netherlands,EV sales,Vans,BEV,2021,3300.0,46996.0,593.0,61.34710680014745,1746.1923329892943,149.0,9.26,209.0,49.57,72.51,7.0,66683.0,-0.27151075861559765,-1.1362707751914687
Netherlands,EV sales,Buses,BEV,2021,150.0,66519.0,359.0,97.0,1525.0,184.6710094459079,7.2,4590.0,659.12,270.19,6.0,33518.0,1.5817221853655552,-0.34625899088270895
Netherlands,EV sales,Vans,PHEV,2021,46.0,55097.51450548504,458.0,64.0,2319.0,244.0,4.87,1477.0,270.59,149.41491706145058,4.548417110326379,30042.0,-1.0421279708605191,0.6384991499413599
Netherlands,EV sales,Cars,FCEV,2021,140.0,60135.0,530.0,48.0,1752.8775154975378,185.60388267467155,6.472136245390142,101.0,21.41,90.57,7.0,7764.0,-0.3613672049569054,-0.4937476607695977
Netherlands,EV stock,Cars,BEV,2021,240000.0,65083.0,533.0,77.0,1406.0,86.0,8.94,2589.0,551.97,144.11878331459133,6.0,41899.0,1.7522216531158021,-1.111661501828213
Netherlands,EV sales,Cars,BEV,2021,70000.0,48458.0,112.0,60.0,2169.0,79.0,5.52,3455.0,154.78,535.71,5.0,7781.0,0.6959566129390544,1.6033548316484867
Netherlands,EV stock,Vans,FCEV,2021,13.0,52655.0,149.0,82.0,1750.9408409264006,99.0,6.449616882606613,96.0,5.72,550.34,2.0,16132.0,1.5431308096525096,0.6414087283640225
Netherlands,EV stock,Vans,PHEV,2021,78.0,72778.0,198.0,84.0,2141.0,133.0,8.25,4671.0,369.94,416.23443160811195,5.0,29813.0,1.6521797471693147,1.7392999436773404
Netherlands,EV stock,Vans,BEV,2021,9000.0,32202.0,349.0,41.0,1424.0,250.0,6.633334431534549,4889.0,682.5,117.48,6.0,50283.50259054863,-1.6408814597338097,-1.236468022043781
Netherlands,EV charging points,EV,Publicly available fast,2021,2600.0,36370.0,557.0,50.0,1858.0,295.0,1.04,1046.0,233.05,22.012408593645745,2.0,47072.0,-2.3160646141536065,-1.1255673605805008
Netherlands,EV charging points,EV,Publicly available slow,2021,81000.0,71728.0,502.0,40.0,2270.0,132.0,2.06,1160.0,232.93,79.68,4.551614496705699,54936.0,-0.047060442978361115,1.0207667472608324
Netherlands,EV sales,Trucks,FCEV,2021,8.0,34427.0,380.0,87.0,1052.0,78.0,2.61,804.0,144.9666703609705,228.95,4.493551169365001,37659.0,1.4360921636187474,-2.10785139330359
Netherlands,EV stock,Trucks,BEV,2021,270.0,69027.0,153.0521545445792,68.0,1030.0,184.730623562393,10.72,4702.0,308.45,414.63,4.0,50281.11711450108,1.6414069637506525,-0.3448862695741303
Netherlands,EV stock,Trucks,FCEV,2021,14.0,55101.3970125169,487.10174198331396,62.285103726298026,1796.0,94.0,6.17,3678.0,792.98,146.57,6.0,20623.0,0.6589036529525262,-0.38271308247120944
Netherlands,EV stock,Cars,PHEV,2021,140000.0,77881.0,531.0,85.0,1482.0,115.0,5.23,1252.0,265.92,160.08,4.0,5268.0,2.121028500913433,-0.6631013958538309
Netherlands,EV sales,Trucks,BEV,2021,71.0,79370.0,234.0,34.0,1958.0,195.0,3.19,4047.032683528915,467.81,145.3,4.0,43282.0,0.1668086371399706,1.6053665675305602
Netherlands,EV stock,Cars,FCEV,2021,490.0,60161.0,326.0,80.0,1671.0,187.12336008182615,5.71,1007.0,131.31,315.1608227742324,4.497947724603772,83211.0,0.8051938496835439,-0.032712296543647
Netherlands,EV sales,Cars,PHEV,2021,40000.0,57243.0,346.0,85.0,1824.0,131.0,1.41,3897.0,539.34,245.66,5.0,50273.57073751929,1.1675906602674897,0.1317264599615795
Netherlands,EV sales,Trucks,PHEV,2021,16.0,55104.31210094676,584.0,64.0,2497.0,185.76079258695137,7.69,2903.810718289759,663.19,109.59,2.0,13331.0,-0.849237553023624,0.5571344676810174
Netherlands,EV stock,Trucks,PHEV,2021,48.0,51953.0,278.0,96.0,1848.0,155.0,6.15,394.0,43.81,345.32,7.0,80700.0,1.1106449142353059,0.22316762482906327
Netherlands,EV sales share,Trucks,EV,2021,0.509999990463257,67295.0,253.92638899530795,62.0,2024.0,75.0,7.41,2253.4571168689945,209.9,299.52,6.0,55954.0,1.4189408563986168,1.2913274802824792
Netherlands,EV stock share,Cars,EV,2021,4.30000019073486,55091.03595656609,444.0,54.0,1169.0,147.0,2.76,490.0,87.02,122.75022019984743,3.0,45970.0,0.5636392063113664,-1.455491328844491
Netherlands,EV sales share,Cars,EV,2021,19.0,47874.0,566.0,24.0,1107.0,234.0,1.31,366.0,82.86,42.4,5.0,37368.0,-1.3784500097572716,-2.16075738830858
Netherlands,EV stock share,Vans,EV,2021,0.870000004768372,38656.0,168.0,88.0,2341.0,154.0,1.23,2554.067287181854,177.22281318673174,523.81,6.0,69025.0,0.14797224114364937,1.2817290362693654
Netherlands,EV sales share,Vans,EV,2021,3.90000009536743,31514.0,384.09292604190557,36.0,1744.0643343180466,85.0,1.99,2525.3016091488353,389.0755053601697,84.71,3.0,61097.0,-0.6393089692793725,-0.6144046837110168
Netherlands,EV stock share,Buses,EV,2021,15.0,51683.0,555.0,22.0,2108.0,263.0,6.38,4730.0,1050.06,39.64,3.0,48963.0,-2.3782620304208364,-0.057983382869458755
Netherlands,EV sales share,Buses,EV,2021,37.0,65526.0,340.0,52.0,1193.0,227.0,1.41,2941.0,399.98,152.94,4.0,50281.605610813356,0.31761450761382864,-0.7815319536467047
Netherlands,EV sales share,Buses,EV,2022,25.0,31819.0,484.0,41.0,1384.0,162.0,10.79,3427.0,663.47,84.71,2.0,94337.0,-1.0242547685516787,-1.7695550994188083
Netherlands,EV stock share,Buses,EV,2022,16.0,33006.0,152.0,35.0,1428.0,179.0,9.65,2280.0,104.55139660083069,230.26,3.0,76535.0,-0.8545175477012711,-0.38602312074845646
Netherlands,EV sales share,Vans,EV,2022,6.59999990463257,67279.0,182.0,49.36147248550025,2154.0,124.0,6.371851959660871,1862.0,135.55,252.75,3.0,46748.0,0.6463736121867859,1.8390776418904502
Netherlands,EV stock share,Vans,EV,2022,1.29999995231628,62203.0,207.0,48.02966157991224,2239.0,131.0,2.37,2635.0,218.18,227.05,6.0,50282.00951642032,0.25001803788917587,1.7747335985360144
Netherlands,EV sales share,Cars,EV,2022,26.0,39125.0,204.0,31.0,2073.0,137.0,6.490445178214154,2028.0,165.48,151.96,2.0,991.0,-0.9698294903782277,0.9030419212863505
Netherlands,EV stock share,Cars,EV,2022,6.0,41540.0,159.0,25.0,1746.5968677599801,187.46443144790186,7.59,2130.412802306019,84.78,157.23,6.0,50284.459733171556,-1.144033137855615,0.4864771390698417
Netherlands,EV sales share,Trucks,EV,2022,0.769999980926514,63144.0,204.0,81.0,2274.0,277.0,8.29,2439.6871070811867,190.91377313428507,407.70254780488375,4.488404855760335,90715.0,-0.1997297672043986,1.6241939504652796
Netherlands,EV stock,Trucks,PHEV,2022,56.0,50826.0,205.0,83.0,1278.0,92.0,5.69,3077.0,252.31,404.88,2.0,50283.338618017195,1.8841557900277166,-0.5492645073082607
Netherlands,EV sales,Trucks,PHEV,2022,17.0,60903.0,105.0,28.0,1701.0,219.0,6.509747282398808,2663.0,111.85,266.67,5.0,71957.0,-0.5013783323317812,1.0914180190848135
Netherlands,EV sales,Cars,PHEV,2022,50000.0,77204.0,121.0,90.08008019423114,1034.0,298.0,6.5416773222497016,4159.0,201.3,561.98,6.0,65918.0,1.5460950261327668,-0.17636644369288867
Netherlands,EV stock,Cars,FCEV,2022,600.0,55097.013820885906,474.46710417572615,44.0,1656.0,257.0,2.05,2131.0,510.59,73.46,4.0,31297.0,-1.1334200978056084,-0.6466582382529121
Netherlands,EV sales,Trucks,BEV,2022,120.0,66774.0,435.0,90.0,1104.0,179.0,9.94,3868.0,673.03,206.9,3.0,96091.0,1.712006800711983,-1.417813682939243
Netherlands,EV stock,Cars,PHEV,2022,190000.0,55083.63053801341,392.0,86.0,1037.0,185.0,1.4,3845.224847467787,596.94,219.39,7.0,53469.0,1.2304540969342397,-1.6927887339836702
Netherlands,EV stock,Trucks,FCEV,2022,26.0,55089.36080522916,277.0,77.0,1005.0,221.0,7.8,2743.397472047855,302.26,277.98,4.459252838311541,50282.845589748336,0.8666319991366702,-1.3080976140588891
Netherlands,EV stock,Trucks,BEV,2022,370.0,70521.0,319.0,38.0,1956.0,85.0,11.73,4424.0,564.5,119.12,3.0,4024.0,0.8009264020298191,1.1022795247016057
Netherlands,EV sales,Trucks,FCEV,2022,14.0,66201.0,505.0,69.0,1110.0,285.0,6.543206480253368,4613.0,802.9370379620977,136.63,5.0,99957.0,0.098269125151981,-1.6671106870827084
Netherlands,EV charging points,EV,Publicly available fast,2022,4300.0,43874.0,565.0,92.0,1749.8949997581317,87.0,5.43,1408.0,318.21,175.92849719920707,4.0,11386.0,0.9889771919593985,-1.2027182249183699
Netherlands,EV charging points,EV,Publicly available slow,2022,120000.0,67099.0,179.0,41.0,1752.0473360349602,224.0,1.86,747.0,53.49,229.05,7.0,47363.0,-0.1253195426348792,1.0195621708062808
Netherlands,EV stock,Vans,BEV,2022,14000.0,42237.0,321.0,92.0,1746.9280120104368,186.93463882156348,2.95,4806.0,617.09,286.6,3.0,51548.0,0.3792551292447828,-0.4076657311455679
Netherlands,EV stock,Vans,PHEV,2022,130.0,79978.0,353.0,99.0,1786.0,155.0,1.38,2786.0,393.38,280.45,4.480748539853882,48303.0,2.1954014034552305,0.5694786254855395
Netherlands,EV stock,Vans,FCEV,2022,13.0,55089.38861788884,271.0,81.0,1221.0,87.0,5.51,3366.0,364.87,298.89,4.44028271338053,50282.840123103866,1.9941454287593723,-0.7808604706285013
Netherlands,EV sales,Cars,BEV,2022,87000.0,71429.0,366.89001849115465,42.0,2387.0,184.58713642668394,9.82,697.0,104.27,112.3,2.0,1580.0,-0.3862784027942332,1.7039405951832
Netherlands,EV stock,Cars,BEV,2022,330000.0,51125.0,247.0,48.0,1750.354500840431,187.04990436956228,7.43,543.0,53.65,253.591065560618,5.0,52837.0,-0.31400980410744594,0.31981632264134374
Netherlands,EV sales,Cars,FCEV,2022,87.0,55935.0,531.1598324628781,33.0,2224.0,197.0,1.25,3946.0496682060366,775.96,55.18,2.0,43417.0,-1.4086910020727776,0.37416114333368783
Netherlands,EV sales,Vans,PHEV,2022,35.0,59016.0,271.0,92.0,2135.0,123.0,6.390314717484614,4460.0,483.46,339.48,2.0,31713.0,1.328287339174638,1.0483637538793467
Netherlands,EV sales,Buses,BEV,2022,99.0,55089.41166673264,380.3614421473141,37.0,1162.0,198.0,4.33,4133.0,553.82,110.45,5.0,50282.81055462025,-0.2338689307935485,-1.189755568592737
Netherlands,EV sales,Vans,BEV,2022,5000.0,62420.0,582.0,47.0,2118.0,186.47097081793922,10.89,3894.0,794.1766236732744,80.76,3.0,83650.0,-0.6911991293462916,0.09515156262114408
Netherlands,EV stock,Buses,PHEV,2022,100.0,55953.0,225.0,29.0,1749.0786173814104,241.0,11.18,1623.0,146.07,128.89,3.0,50282.74020231052,-1.0700566198555224,0.5787138924895541
Netherlands,EV stock,Buses,FCEV,2022,55.0,48466.0,512.0875096240636,93.0,1161.0,190.0,4.08,3680.0,743.36,184.16,2.0,65523.0,0.8404421459461944,-2.116763214212648
Netherlands,EV sales,Buses,FCEV,2022,14.0,55106.0705141993,401.0,97.0,2199.0,160.0,7.48,2243.0,359.78,319.9838622684562,5.0,8957.0,0.7398611720552475,0.5285855187987963
Netherlands,EV stock,Buses,BEV,2022,1400.0,60118.0,275.0,76.0,1984.0,78.0,6.420320220437378,3397.0,373.67,276.36,3.0,81945.0,1.4841758790963533,0.8717857787344702
Netherlands,EV stock share,Trucks,EV,2022,0.25,78246.0,206.0,91.0,1752.058022492958,255.0,1.95,2237.0,165.1928311555538,441.75,3.0,63013.0,1.2654181196007568,0.9721546923964889
Netherlands,EV stock share,Trucks,EV,2023,0.910000026226044,55089.363666858495,570.0,58.778552474245885,1477.0,110.0,4.26,1904.1503901762724,484.04,66.67,4.0,50282.86075660366,0.5786386743953419,-1.3185106491952796
Netherlands,EV stock,Buses,BEV,2023,1600.0,66508.0,424.0,34.0,1753.552117775369,226.0,6.447288207463741,629.0,106.68,57.22088551175045,7.0,14335.0,-0.692319934831473,0.11449921061707861
Netherlands,EV sales,Buses,FCEV,2023,9.0,63315.0,464.0,67.0,1867.0,123.0,4.77,855.0,158.69,144.4,5.0,50281.89949283783,0.8037845601596734,0.02534749379078324
Netherlands,EV stock,Buses,FCEV,2023,64.0,55093.46141329191,318.0,33.0,1521.0,121.0,2.32,3533.0,451.3158480599325,103.77,6.0,40217.0,0.13639612880816343,-0.17414647175263373
Netherlands,EV stock,Buses,PHEV,2023,97.0,33126.0,169.0,44.0,1741.7746441521217,254.0,5.39,2696.8261340067957,192.39,260.36,3.0,95538.0,-1.5800909001045091,0.07500733465578918
Netherlands,EV sales,Vans,BEV,2023,10000.0,63864.0,278.0,64.0,1471.0,276.0,3.18,1723.0,191.6,230.22,4.0,62417.0,-0.023859152638050326,-0.13675915361804739
Netherlands,EV sales,Buses,BEV,2023,180.0,57762.0,475.0,24.0,1244.0,229.0,3.75,4649.0,883.31,-13.165377220989797,6.0,24990.0,-0.9471213018883662,-1.2753462797148103
Netherlands,EV sales,Vans,PHEV,2023,90.0,55673.0,510.0,85.0,1423.0,132.0,8.35,2324.0,474.1,166.67,4.479897636040818,55241.0,1.2077750446157856,-1.3181709472621046
Netherlands,EV sales,Cars,FCEV,2023,65.0,68881.0,192.0,56.0,2196.0,185.58225400312955,6.379591105530501,2182.0,167.58,291.67,4.508805737772492,50275.0,0.2766150738859196,1.8526489273123792
Netherlands,EV stock,Cars,BEV,2023,440000.0,50713.0,313.0,43.0,2227.0,82.0,6.418496610156302,2167.0,271.31,137.38,4.5203589087971245,70242.0,-0.014935102078132917,1.0973913220743055
Netherlands,EV sales,Cars,BEV,2023,130000.0,58471.0,137.0,66.0,1398.0,215.0,2.35,1972.0,108.07,481.75,6.0,78921.0,0.6301577047221102,0.13874250750155895
Netherlands,EV stock,Vans,FCEV,2023,13.0,79687.0,465.0,67.0,2122.0,201.0,3.47,3829.0,712.19,144.09,3.0,64682.0,0.5078338325617355,0.9128552644444724
Netherlands,EV stock,Vans,PHEV,2023,160.0,55107.23823540727,104.0,34.0,2178.0,198.0,7.91,1671.0,69.51,326.92,2.0,6014.0,-0.7816616961173135,1.8637520585120222
Netherlands,EV stock,Vans,BEV,2023,23000.0,61807.0,573.0,81.17722532345844,1449.0,188.0,6.484188776799934,2439.0,559.02,131.76241101341424,5.0,66453.0,0.729629479020677,-1.3603987824501331
Netherlands,EV charging points,EV,Publicly available fast,2023,5800.0,75685.0,385.7477967822272,59.0,2453.0,194.0,1.58,415.0,75.36,129.96,4.553808807171505,78641.0,0.04470271124983781,1.7947787013224985
Netherlands,EV charging points,EV,Publicly available slow,2023,140000.0,75308.0,388.0,66.0,2377.0,76.0,6.265184035296574,3791.0,569.4317942501345,170.1,2.0,50248.91032250346,1.3276848372979098,1.6808197575775894
Netherlands,EV sales,Trucks,FCEV,2023,8.0,57182.0,176.0,90.0,2159.0,185.02014505323828,11.6,4697.0,330.67,456.5827125247483,5.0,11450.0,0.7660319571435246,1.3669904969121311
Netherlands,EV stock,Trucks,BEV,2023,1500.0,68334.0,488.0,93.0,1832.0,185.7703472805674,6.427572976123157,1081.0,211.01,190.57,4.0,50280.967163769295,1.0956005707933534,-0.160929221234526
Netherlands,EV stock,Trucks,FCEV,2023,57.0,67201.0,287.0,86.0,2018.0,247.0,5.1,1376.0,157.96,299.65,4.529202254246794,34059.0,0.4507379376291742,0.9178718100775864
Netherlands,EV stock,Cars,PHEV,2023,260000.0,63080.0,350.0,82.0,1754.9641569872226,196.0,8.85,2741.0,383.74,234.29,4.516067158384798,14687.0,0.7825800526922545,0.10619035799330083
Netherlands,EV sales,Trucks,BEV,2023,1200.0,55472.0,450.0,57.0,1798.0,225.0,6.06,3117.0,561.06,126.67,4.515063490784093,12561.0,-0.5847342001620079,-0.300628999337024
Netherlands,EV stock,Cars,FCEV,2023,620.0,46033.0,113.0,76.0,1245.0,190.0,4.12,2009.0,90.81,672.57,7.0,66107.0,0.8034875357802106,-0.4383277130707451
Netherlands,EV sales,Cars,PHEV,2023,80000.0,71597.0,390.2514736015217,75.0,1268.0,230.0,9.97,2409.0,350.75,206.04,7.0,13907.0,0.976905685147546,-0.7642403687737753
Netherlands,EV sales,Trucks,PHEV,2023,26.0,69002.0,504.0,41.0,1751.424819627312,92.0,2.97,2513.0,506.62,81.35,5.0,50281.20135485415,0.6702530288888772,-0.05679808367961227
Netherlands,EV stock,Trucks,PHEV,2023,73.0,55093.63316752398,364.0,89.0,1749.8346245494447,213.0,5.13,3215.0,468.1,319.02001886797217,5.0,39769.0,0.4924766781091742,-0.2186039436588153
Netherlands,EV sales share,Trucks,EV,2023,5.90000009536743,59816.0,457.60041535081774,54.0,1270.0,206.0,2.47,1371.0,303.9739305392736,91.99,4.495113520277516,75843.0,0.1096049582828352,-1.2221762315996982
Netherlands,EV stock share,Cars,EV,2023,8.30000019073486,61502.0,144.0,54.0,2384.0,186.97835024451678,7.51,2409.0,126.42915863836186,375.0,4.0,86921.0,-0.158257903301129,2.210083508607847
Netherlands,EV sales share,Cars,EV,2023,35.0,63792.0,460.0,35.0,2122.0,184.0,6.355261893572038,4915.0,904.36,76.09,6.0,50281.78377337222,-0.7566526989637354,0.6559974547846426
Netherlands,EV stock share,Vans,EV,2023,2.20000004768372,62056.0,568.0,99.0,2103.0,186.7560242321231,11.64,3498.4319156366823,734.99,174.3,4.481561902648792,83630.0,0.660629587868652,-0.12802935920519629
Netherlands,EV sales share,Vans,EV,2023,12.0,63420.0,546.0,72.0,1753.3891457055433,77.0,11.02,4794.0,1047.01,131.87,7.0,13457.0,1.328556834213724,-0.49313670650373925
Netherlands,EV stock share,Buses,EV,2023,18.0,55370.0,410.0,63.34946983899225,1363.0,246.0,6.527117381479797,4120.0,675.68,202.44,3.0,50282.795450452926,-0.18827220647298729,-1.0529250089102884
Netherlands,EV sales share,Buses,EV,2023,31.0,55081.51379122591,405.0,45.25696792471257,1235.0,227.0,11.5,1952.0,316.22,83.95,3.0,69622.0,-0.3782949570243412,-1.197762195995154
New Zealand,EV stock,Buses,BEV,2010,62.0,32529.0,182.0,67.0,1748.5572525315433,224.0,10.4,325.0,23.66,368.13,5.0,1317.0,-0.7674693032428507,-0.05945072822844391
New Zealand,EV sales,Cars,BEV,2010,10.0,56731.0,172.0,57.98447852240605,1939.0,265.0,1.96,779.0,53.6,325.58,5.0,38418.0,-0.5971475095747368,1.0239340505206365
New Zealand,EV stock,Cars,BEV,2010,14.0,60782.0,404.0,53.0,2391.0,105.0,4.34,3892.0,628.95,131.19,7.0,10115.0,0.14983290069082528,1.2898967509640946
New Zealand,EV sales share,Cars,EV,2010,0.006300000008196,64857.0,352.12509941850044,56.0,1750.5261208928307,263.0,9.81,245.0,32.14,170.73,7.0,50281.72740260612,-0.416936334873313,0.20712479137723877
New Zealand,EV stock share,Buses,EV,2010,0.28999999165535,53125.0,412.0,97.0,1445.0,83.0,8.2,863.0,142.22,235.44,4.49294015427138,67647.0,1.9777506684757482,-0.9942150578001051
New Zealand,EV stock share,Cars,EV,2010,0.000479999987874,60039.0,255.64114332211582,80.0,1515.0,230.0,3.34,3358.0,302.22,355.56,2.0,50282.25752569393,0.6483017121031828,-0.10943587699874127
New Zealand,EV stock share,Cars,EV,2011,0.000989999971353,46909.0,417.54225511591693,44.65264101886966,1456.0,174.0,4.16,2746.0,311.95,70.42,4.516838851881034,10987.0,-0.43385546304523365,-0.9915654759432714
New Zealand,EV stock share,Buses,EV,2011,0.300000011920929,67164.0,283.0,61.447962302851195,1720.0,189.0,7.44,3973.0,449.74,265.02,3.0,72043.0,0.5961001948506227,0.49944949261290644
New Zealand,EV sales share,Cars,EV,2011,0.009899999946356,48564.0,456.0,65.81190200873499,2116.0,245.0,7.92,2823.0,510.14401068740824,188.6,6.0,76796.0,-1.0769664090299598,0.059470079510173704
New Zealand,EV sales share,Buses,EV,2011,0.239999994635582,45180.0,280.0,26.0,1477.0,182.0,3.56,2555.943520562897,279.44,92.86,4.0,50284.02503853776,-0.8737950963532545,-0.400751560491107
New Zealand,EV stock,Cars,BEV,2011,27.0,41165.0,333.0,56.0,1886.0,204.0,6.5380867737564925,2569.916851325331,342.59,213.4799298399593,6.0,50284.493199508586,-0.8736132231951256,-0.05734361763878598
New Zealand,EV sales,Cars,PHEV,2011,2.0,63749.0,352.0,86.0,1750.5302831256038,194.0,6.43613554156149,4220.0,594.18,244.32,7.0,51685.0,0.9294909592106487,0.09146982979599098
New Zealand,EV stock,Cars,PHEV,2011,2.0,48678.0,357.0,61.0,1221.0,163.0,8.61,2541.0042888834,357.18084637683216,170.87,4.461734052526346,71285.0,0.43610813248940183,-1.244049834773713
New Zealand,EV sales,Cars,BEV,2011,13.0,60300.0,359.0,56.0,2167.0,186.21840451527822,9.28,2753.0,395.33,155.99,5.0,55486.0,-0.2649498198203158,0.9324827460296685
New Zealand,EV stock,Buses,BEV,2011,64.0,57466.0,124.0,28.0,1751.031609909495,170.0,8.88,2775.0,137.64,225.81,2.0,28892.0,-0.26212089071656364,1.0603807046695888
New Zealand,EV sales,Buses,BEV,2011,2.0,55089.05657567219,189.0,85.0,1256.0,290.0,6.47,3418.0,258.4,449.74,6.0,51095.0,0.36587250501221563,-0.5696921524057487
New Zealand,EV sales,Buses,BEV,2012,1.0,76990.0,567.0,92.0,1574.0,261.0,5.84,1006.0,228.16,162.26,2.0,57965.0,0.8314999035971699,-0.7802720158580686
New Zealand,EV stock,Buses,BEV,2012,65.0,43803.0,256.0,71.4370232436839,2170.0,241.0,6.5274681965774155,623.0,63.8,363.28,7.0,84182.0,-0.8405306674529006,0.7661073263925005
New Zealand,EV sales,Cars,BEV,2012,22.0,43492.0,317.0,80.0,2219.0,135.0,6.91,1556.9366375606337,159.39,252.37,6.0,12752.0,0.1888394166527816,0.6628962693586693
New Zealand,EV stock,Cars,PHEV,2012,7.0,57419.0,275.0,55.0,1745.7289807976636,187.3376353653354,6.508428736198944,2810.0,309.1,200.0,2.0,99507.0,0.06591162962914292,0.3449446145723092
New Zealand,EV sales,Cars,PHEV,2012,5.0,75588.0,358.0,61.96640812878894,1019.0,290.0,10.79,1016.9636875039823,117.57,209.94948998660834,7.0,95304.0,0.5127431071417498,-1.0085245822067515
New Zealand,EV stock,Cars,BEV,2012,49.0,53275.0,566.0,95.0,1550.0,218.0,4.27,2509.0,579.3983319510553,167.84,4.0,48850.0,0.41741869925589364,-1.452686574537492
New Zealand,EV sales share,Buses,EV,2012,0.119999997317791,71134.0,469.0,69.0,1257.0,174.0,6.458496367871265,635.0,213.0581850824217,147.12,3.0,18187.0,1.2047334885315035,-1.0268044465273423
New Zealand,EV sales share,Cars,EV,2012,0.017000000923872,58347.0,272.0,46.0,1749.0,105.0,1.39,3275.0,356.32,217.40275134361445,2.0,8581.0,0.6083158364181437,0.4889723818664348
New Zealand,EV stock share,Buses,EV,2012,0.300000011920929,75628.0,344.0,22.0,1411.0,85.0,6.98,2604.271522837392,354.18,63.95,6.0,50280.42295450593,1.0100256058774264,0.14778161229114314
New Zealand,EV stock share,Cars,EV,2012,0.001900000032038,34258.0,439.0,99.0,1601.0,288.0,6.64,4833.0,848.67,225.51,4.428476761429607,65499.0,-0.6903879004839146,-1.4621471655725278
New Zealand,EV stock share,Cars,EV,2013,0.003100000089034,68182.0,268.0,27.0,1747.8817941320615,186.8976050141908,11.5,422.0,45.24,100.75,4.0,93467.0,-0.23386174010883046,0.7965646229090522
New Zealand,EV stock share,Buses,EV,2013,0.300000011920929,55888.0,320.0,58.0,1546.0,175.0,5.27,3097.0,397.1849156656099,181.25,4.0,89837.0,0.30127497275796766,-0.26380996810121254
New Zealand,EV sales share,Cars,EV,2013,0.018999999389052,31357.0,404.1049284481897,92.0,1446.0,257.0,11.3,4500.0,642.6,257.7,2.0,50285.634850526265,-0.5219118584559969,-1.6604533142506122
New Zealand,EV stock,Cars,BEV,2013,79.0,33400.0,287.3002567954745,72.64226309179307,1800.0,240.0,10.03,1944.0,212.227084350484,352.46,5.0,71364.0,-0.9249464529564013,-0.36817033553474343
New Zealand,EV sales,Cars,PHEV,2013,6.0,36207.0,350.89055758323406,43.0,2245.0,187.33203098139526,10.2,2905.208910341578,418.53,195.45,4.0,22022.0,-1.5756164030483848,0.5177024611799297
New Zealand,EV stock,Cars,PHEV,2013,13.0,66857.0,384.0,50.0,2469.0,143.0,3.69,2278.0,349.9,130.21,7.0,50281.46034799007,-0.07528322626262135,1.6702125737980174
New Zealand,EV sales,Cars,BEV,2013,30.0,66710.0,362.0,95.0,1460.0,230.0,1.11,1213.0,175.64,262.43,4.526589391760725,15820.0,1.1827178907506755,-0.5042416863859257
New Zealand,EV stock,Buses,BEV,2013,65.0,78802.0,252.0,65.0,2309.0,201.0,6.304724298729578,4950.0,581.3026239080566,257.94,2.0,50280.00164394535,0.56493040185796,2.0675406439309136
New Zealand,EV stock,Buses,BEV,2014,65.0,38133.0,338.0,78.0,1748.795912307843,201.0,3.42,715.0355602945483,45.97,230.77,7.0,11562.0,-0.28718417146223735,-0.5265673471226308
New Zealand,EV sales,Cars,BEV,2014,110.0,65172.0,331.0,96.0,1496.0,245.0,7.09,3614.0324825896123,499.81,290.03,3.0,92956.0,1.0291335740480778,-0.37414978042602687
New Zealand,EV stock,Cars,PHEV,2014,220.0,43606.0,171.0,33.0,1898.0,111.0,2.73,4906.0,486.24178915785797,192.98,3.0,50284.13083937243,-0.3211872063741102,0.8150236314434705
New Zealand,EV sales,Cars,PHEV,2014,210.0,51319.0,138.0,70.0,1766.0,186.71017390440846,4.7,2619.0,144.57,507.25,6.0,50283.25113876247,0.4019896459019352,0.6665006892229468
New Zealand,EV stock,Cars,BEV,2014,190.0,37848.0,405.0,72.0,1004.0,111.0,6.48,3385.0,548.37,177.78,3.0,70787.0,0.8903491444063548,-2.1590573955248105
New Zealand,EV sales share,Cars,EV,2014,0.140000000596046,51026.0,408.6414324586654,59.0,1266.0,123.0,7.77,2277.0,377.07,142.51,2.0,79199.0,0.7206540861024499,-1.2475836721718232
New Zealand,EV stock share,Buses,EV,2014,0.28999999165535,39975.0,318.0,93.0,1353.0,202.0,6.42,618.155671452716,9.41,292.45,7.0,64738.0,0.5226394653731982,-1.2486958094669882
New Zealand,EV stock share,Cars,EV,2014,0.014000000432134,57495.0,558.0,39.0,1690.0,185.7843938894452,6.88,4527.0,1010.43,69.89,4.46102765308992,50282.54183934046,-0.6803023678985534,-0.7541050588859421
New Zealand,EV stock share,Cars,EV,2015,0.029999999329448,52932.0,437.42904883200436,63.0,1496.0,166.0,6.543225848790279,874.0,220.5402891188004,177.46,2.0,85606.0,0.27507718866186687,-0.900981725641863
